respondent id,agency code,loan type,property type,loan purpose,owner occ,loan amount,pre approval,action taken,msa/md,state,county,census tract,applicant ethnicity,coapp ethnicity,applicant race 1,coapp race,sex,coapp sex,income,type of purchaser,denial reason 1,denial reason 2,denial reason 3,rate of spread,hoepa status,lien status
364327855,7,3,1,3,1,231,3,1,33460,27,171,1007.03,2,5,5,8,1,5,83,6,,,,NA,2,1
364327855,7,1,1,3,1,338,3,1,33460,27,37,606.03,2,2,5,5,1,2,182,6,,,,NA,2,1
364327855,7,1,1,1,1,326,2,1,33460,27,3,502.24,2,2,5,5,2,1,125,6,,,,NA,2,1
364327855,7,2,1,1,1,289,2,1,33460,27,53,215.04,2,2,5,5,1,2,136,6,,,,NA,2,1
364327855,7,2,1,1,1,74,2,1,NA,27,23,9506,2,5,5,8,2,5,20,6,,,,NA,2,1
364327855,7,1,1,3,1,128,3,1,33460,27,53,269.08,2,2,5,5,1,2,111,6,,,,NA,2,1
364327855,7,1,1,3,1,283,3,1,33460,27,37,607.45,2,2,5,5,2,1,158,6,,,,NA,2,1
364327855,7,1,1,1,1,128,2,1,33460,27,163,702.03,2,5,5,8,2,5,105,6,,,,NA,2,1
364327855,7,3,1,1,1,315,2,1,33460,27,3,502.22,2,2,5,5,1,2,94,6,,,,NA,2,1
364327855,7,1,1,1,1,227,2,1,33460,27,139,802.05,2,2,2,2,2,1,84,6,,,,NA,2,1
364327855,7,2,1,1,1,326,2,1,33460,27,53,208.01,2,2,5,5,2,1,111,6,,,,NA,2,1
364327855,7,1,1,1,1,361,2,1,NA,27,35,9504,2,5,5,8,2,5,110,6,,,,NA,2,1
364327855,7,1,1,1,1,114,2,1,33460,27,123,407.06,2,5,5,8,1,5,102,6,,,,NA,2,1
364327855,7,2,1,1,1,218,2,1,33460,27,53,267.1,2,2,5,5,1,2,89,6,,,,NA,2,1
364327855,7,2,1,3,1,107,3,1,NA,27,85,9507,2,5,5,8,1,5,37,7,,,,NA,2,1
364327855,7,2,1,3,1,244,3,1,33460,27,123,416.01,2,2,5,5,1,2,88,7,,,,NA,2,1
364327855,7,2,1,1,1,112,2,1,NA,27,115,9505,2,5,5,8,1,5,35,7,,,,NA,2,1
364327855,7,2,1,1,1,125,2,1,33460,27,171,1004,2,5,5,8,2,5,48,7,,,,NA,2,1
364327855,7,2,1,1,1,196,2,1,33460,27,25,1104.01,2,5,5,8,1,5,52,7,,,,NA,2,1
364327855,7,2,1,1,1,184,2,1,33460,27,123,409.02,2,5,5,8,2,5,47,7,,,,NA,2,1
364327855,7,2,1,1,1,285,2,1,33460,27,171,1004,2,5,5,8,2,5,71,7,,,,NA,2,1
364327855,7,2,1,1,1,133,2,1,33460,27,59,1303.01,2,5,5,8,2,5,36,7,,,,NA,2,1
364327855,7,4,1,1,1,284,2,1,33460,27,139,811,2,2,5,5,1,2,81,7,,,,NA,2,1
364327855,7,4,1,1,1,177,2,1,33460,27,25,1103.01,2,2,5,5,1,2,73,7,,,,NA,2,1
364327855,7,2,1,1,1,255,2,1,33460,27,37,607.32,2,2,5,5,2,1,67,7,,,,NA,2,1
364327855,7,2,1,1,1,175,2,1,33460,27,3,508.18,2,5,3,8,2,5,49,9,,,,NA,2,1
364327855,7,2,1,1,1,177,2,1,33460,27,3,504.02,2,2,5,5,1,1,52,9,,,,NA,2,1
364327855,7,2,1,3,1,182,3,3,33460,27,53,84,1,5,5,8,2,5,47,0,3,,,NA,2,1
364327855,7,1,1,3,1,295,3,3,33460,27,53,272.03,2,5,5,8,1,5,24,0,1,,,NA,2,1
364327855,7,1,1,1,1,16,2,3,20260,27,137,38,2,5,5,8,1,5,32,0,5,,,NA,2,1
364327855,7,1,1,3,1,150,3,3,33460,27,123,414,2,2,5,5,2,1,90,0,9,,,NA,2,1
364327855,7,1,1,3,1,200,3,3,33460,27,139,803.02,2,5,5,8,2,5,35,0,1,,,NA,2,1
364327855,7,2,1,1,1,283,2,3,33460,27,37,605.06,2,2,5,5,2,1,131,0,4,,,NA,2,1
364327855,7,2,1,3,1,139,3,3,33460,27,53,1029,2,2,5,5,1,2,80,0,9,,,NA,2,1
364327855,7,1,1,1,1,170,2,3,33460,27,53,269.06,2,2,2,2,1,2,73,0,4,,,NA,2,1
364327855,7,1,1,3,1,125,3,1,33460,27,19,910,2,5,5,8,1,5,44,1,,,,NA,2,1
364327855,7,1,1,1,1,420,2,1,33460,27,53,1113,2,5,5,8,1,5,79,1,,,,NA,2,1
364327855,7,1,1,1,1,119,2,1,33460,27,53,260.06,2,2,2,2,1,2,61,1,,,,NA,2,1
364327855,7,2,1,1,1,214,2,1,33460,27,3,502.25,2,2,5,5,1,2,89,2,,,,01.56,2,1
364327855,7,1,1,1,1,175,2,1,33460,27,37,611.08,2,2,4,5,2,1,101,1,,,,NA,2,1
364327855,7,2,1,3,1,183,3,1,33460,27,53,205,2,5,3,8,2,5,54,2,,,,01.64,2,1
364327855,7,2,1,1,1,172,2,1,33460,27,3,502.08,2,5,5,8,1,5,35,2,,,,NA,2,1
364327855,7,2,1,1,1,264,2,1,33460,27,53,269.06,2,5,4,8,1,5,143,2,,,,NA,2,1
364327855,7,2,1,1,1,307,2,1,33460,27,37,608.21,2,2,5,5,2,1,112,2,,,,NA,2,1
364327855,7,2,1,1,1,213,2,1,33460,27,53,32,2,5,5,8,1,5,54,2,,,,01.61,2,1
364327855,7,2,1,1,1,113,2,1,33460,27,53,1004,2,5,3,8,2,5,37,2,,,,NA,2,1
364327855,7,2,1,1,1,196,2,1,33460,27,141,304.03,2,5,5,8,2,5,39,2,,,,NA,2,1
364327855,7,2,1,1,1,160,2,1,33460,27,53,1029,2,5,2,8,1,5,35,2,,,,NA,2,1
364327855,7,2,1,1,1,152,2,1,33460,27,3,508.1,2,5,5,8,1,5,41,2,,,,NA,2,1
364327855,7,2,1,1,1,91,2,1,33460,27,79,9502,2,5,5,8,1,5,35,2,,,,02.02,2,1
364327855,7,1,1,3,1,97,3,1,41060,27,145,3.01,2,5,5,8,1,5,55,3,,,,NA,2,1
364327855,7,1,1,1,1,73,2,1,33460,27,53,268.16,2,5,5,8,1,5,60,3,,,,NA,2,1
364327855,7,1,1,1,1,163,2,1,33460,27,3,508.21,2,5,5,8,2,5,52,3,,,,NA,2,1
364327855,7,1,1,3,1,160,3,1,33460,27,139,803.01,1,1,5,5,1,2,57,3,,,,NA,2,1
364327855,7,1,1,1,1,380,2,1,33460,27,163,705.02,2,2,2,5,1,2,115,3,,,,NA,2,1
364327855,7,1,1,3,1,144,3,1,33460,27,53,267.14,2,5,5,8,2,5,44,3,,,,NA,2,1
364327855,7,1,1,1,1,200,2,1,33460,27,37,605.09,2,2,5,5,1,2,73,3,,,,NA,2,1
364327855,7,1,1,3,1,243,3,1,33460,27,163,714,2,5,5,8,1,5,71,3,,,,NA,2,1
364327855,7,1,1,1,1,299,2,1,NA,27,49,805,2,2,5,5,1,2,121,3,,,,NA,2,1
364327855,7,1,1,1,1,243,2,1,33460,27,171,1010,2,5,5,8,1,5,65,3,,,,NA,2,1
364327855,7,1,1,1,1,170,2,1,33460,27,37,607.48,2,5,2,8,2,5,39,3,,,,NA,2,1
364327855,7,1,1,1,1,104,2,1,33460,27,123,308,2,5,2,8,1,5,33,3,,,,NA,2,1
364327855,7,1,1,1,1,179,2,1,33460,27,123,368,2,2,5,5,2,1,84,3,,,,NA,2,1
364327855,7,1,1,1,1,209,2,1,33460,27,141,302,2,5,5,8,1,5,77,3,,,,NA,2,1
364327855,7,1,1,1,1,205,2,1,33460,27,171,1011,2,5,5,8,1,5,58,3,,,,NA,2,1
364327855,7,1,1,1,1,184,2,1,33460,27,163,709.07,2,5,5,8,1,5,58,3,,,,NA,2,1
364327855,7,1,1,1,1,112,2,1,33460,27,123,360,2,5,5,8,2,5,48,3,,,,NA,2,1
364327855,7,1,1,1,1,168,2,1,33460,27,53,1041,2,5,5,8,2,5,72,3,,,,NA,2,1
364327855,7,1,1,1,1,140,2,1,33460,27,139,803.01,2,5,5,8,2,5,42,3,,,,NA,2,1
364327855,7,1,1,1,1,150,2,1,33460,27,53,258.01,2,2,5,5,1,2,131,6,,,,NA,2,1
364327855,7,1,1,1,1,149,2,1,33460,27,53,267.15,2,5,5,8,1,5,55,6,,,,NA,2,1
364327855,7,1,1,1,1,397,2,1,33460,27,53,1112,3,5,6,8,3,5,230,6,,,,NA,2,1
364327855,7,1,1,1,1,105,2,1,33460,27,141,305.04,2,2,5,5,2,1,142,6,,,,NA,2,1
364327855,7,1,1,3,1,122,3,1,33460,27,123,407.06,2,5,5,8,2,5,165,6,,,,NA,2,1
364327855,7,1,1,1,1,317,2,1,33460,27,3,508.19,2,5,5,8,2,5,91,6,,,,NA,2,1
364327855,7,1,1,3,1,184,3,1,33460,27,53,215.04,2,2,5,5,1,2,121,6,,,,NA,2,1
364327855,7,1,1,1,1,214,2,1,33460,27,59,1301,2,5,5,8,1,5,77,6,,,,NA,2,1
364327855,7,1,1,1,1,183,2,1,33460,27,171,1001,2,2,5,5,2,1,247,6,,,,NA,2,1
364327855,7,1,1,1,1,302,2,1,33460,27,53,221.02,2,5,5,8,2,5,94,6,,,,NA,2,1
364327855,7,1,1,1,1,319,2,1,33460,27,123,365,2,2,5,5,1,2,150,6,,,,NA,2,1
364327855,7,1,1,3,1,170,3,1,33460,27,3,505.05,2,5,5,8,1,5,57,6,,,,NA,2,1
364327855,7,1,1,1,1,150,2,1,33460,27,25,1102,2,2,5,5,1,2,60,6,,,,NA,2,1
364327855,7,1,1,1,1,154,2,1,33460,27,163,701.05,2,5,5,8,2,5,61,6,,,,NA,2,1
364327855,7,1,1,1,1,214,2,1,33460,27,53,269.07,2,5,5,8,1,5,94,6,,,,NA,2,1
364327855,7,1,1,3,1,183,3,1,33460,27,25,1104.02,2,5,5,8,1,5,85,6,,,,NA,2,1
364327855,7,1,1,1,1,255,2,1,33460,27,3,502.21,2,2,5,5,2,2,94,6,,,,NA,2,1
364327855,7,1,1,3,1,185,3,1,33460,27,3,508.13,2,2,5,5,2,1,85,6,,,,NA,2,1
364327855,7,1,1,1,1,226,2,1,33460,27,53,1105,3,3,6,6,3,3,128,6,,,,NA,2,1
364327855,7,1,1,1,1,390,2,1,33460,27,163,704.06,2,2,5,5,1,1,206,6,,,,NA,2,1
364327855,7,1,1,1,1,165,2,1,33460,27,53,17,2,5,5,8,1,5,85,6,,,,NA,2,1
364327855,7,1,1,1,1,302,2,1,33460,27,163,703.03,2,2,5,5,1,2,160,6,,,,NA,2,1
364327855,7,1,1,3,1,271,3,1,33460,27,53,246,2,2,5,5,1,2,206,6,,,,NA,2,1
364327855,7,1,1,1,1,175,2,1,33460,27,53,256.01,2,2,5,5,2,1,153,6,,,,NA,2,1
364327855,7,1,1,1,1,352,2,1,33460,27,19,907.01,2,2,5,5,1,2,206,6,,,,NA,2,1
364327855,7,1,1,1,1,195,2,1,33460,27,123,310,2,5,2,8,1,5,50,6,,,,NA,2,1
364327855,7,1,1,1,1,223,2,1,33460,27,53,268.15,2,5,3,8,1,5,55,6,,,,NA,2,1
364327855,7,1,1,1,1,280,2,1,33460,27,123,333,2,5,5,8,1,5,120,6,,,,NA,2,1
364327855,7,1,1,1,1,200,2,1,33460,27,25,1105.01,2,2,5,5,2,1,60,6,,,,NA,2,1
364327855,7,1,1,1,1,300,2,1,33460,27,59,1305.01,2,2,5,5,1,2,130,6,,,,NA,2,1
364327855,7,1,1,1,1,115,2,1,33460,27,79,9502,2,5,5,8,1,5,71,6,,,,NA,2,1
364327855,7,1,1,1,1,188,2,1,33460,27,163,706.02,2,2,5,5,1,2,69,6,,,,NA,2,1
364327855,7,1,1,1,1,208,2,1,40340,27,109,9.03,2,5,5,8,1,5,95,6,,,,NA,2,1
364327855,7,1,1,1,1,144,2,1,NA,27,23,9506,2,5,5,8,1,5,40,6,,,,NA,2,1
364327855,7,1,1,1,1,182,2,1,33460,27,3,508.05,2,2,5,5,1,2,102,6,,,,NA,2,1
364327855,7,1,1,1,1,219,2,1,33460,27,171,1009,2,5,5,8,1,5,73,6,,,,NA,2,1
364327855,7,1,1,1,1,309,2,1,33460,27,53,262.01,2,5,5,8,2,5,130,6,,,,NA,2,1
364327855,7,1,1,1,1,356,2,1,33460,27,53,271.01,2,2,5,5,1,2,149,6,,,,NA,2,1
364327855,7,2,1,3,1,229,3,1,33460,27,53,258.03,2,5,5,8,2,5,77,6,,,,NA,2,1
364327855,7,2,1,1,1,203,2,1,33460,27,171,1008.01,2,5,5,8,1,5,48,6,,,,NA,2,1
364327855,7,2,1,1,1,204,2,1,33460,27,53,260.2,2,5,5,8,2,5,54,6,,,,NA,2,1
364327855,7,1,1,1,1,250,2,1,33460,27,37,607.13,2,2,5,5,1,2,97,6,,,,NA,2,1
364327855,7,1,1,1,1,290,2,1,33460,27,139,801,2,2,2,2,1,2,58,6,,,,NA,2,1
364327855,7,1,1,1,1,224,2,1,33460,27,139,807,2,5,2,8,2,5,42,6,,,,NA,2,1
364327855,7,3,1,1,1,150,2,1,33460,27,123,410.02,2,5,5,8,1,5,27,6,,,,NA,2,1
364327855,7,3,1,1,1,110,2,1,33460,27,53,1257,2,5,3,8,1,5,40,6,,,,NA,2,1
364327855,7,3,1,1,1,466,2,1,33460,27,53,239.01,2,2,5,5,1,2,74,6,,,,NA,2,1
364327855,7,1,1,1,1,544,2,1,33460,27,53,266.12,2,2,5,4,1,2,251,7,,,,NA,2,1
364327855,7,1,1,3,1,420,3,1,33460,27,53,270.02,3,5,6,8,3,5,137,7,,,,NA,2,1
364327855,7,2,1,1,1,135,2,1,33460,27,141,304.04,2,5,5,8,2,5,35,7,,,,NA,2,1
364327855,7,2,1,1,1,319,2,1,33460,27,19,912.02,1,1,5,5,1,2,82,7,,,,NA,2,1
364327855,7,2,1,3,1,153,3,1,33460,27,171,1001,2,2,5,5,1,2,55,7,,,,NA,2,1
364327855,7,2,1,1,1,132,2,1,33460,27,59,1305.02,2,5,5,8,2,5,46,7,,,,NA,2,1
364327855,7,2,1,1,1,171,2,1,33460,27,163,709.09,2,5,2,8,2,5,43,7,,,,NA,2,1
364327855,7,2,1,1,1,180,2,1,33460,27,53,3,3,5,6,8,3,5,79,7,,,,NA,2,1
364327855,7,2,1,1,1,178,2,1,33460,27,3,508.08,2,5,5,8,1,5,47,7,,,,NA,2,1
364327855,7,2,1,1,1,253,2,1,33460,27,141,301.01,3,5,3,8,3,5,78,7,,,,NA,2,1
364327855,7,2,1,1,1,102,2,1,41060,27,9,211.02,3,5,5,8,3,5,31,7,,,,01.52,2,1
364327855,7,2,1,1,1,231,2,1,33460,27,171,1001,2,5,5,8,1,5,91,7,,,,NA,2,1
364327855,7,2,1,1,1,92,2,1,33460,27,123,304,2,5,5,8,1,5,53,7,,,,NA,2,1
364327855,7,2,1,1,1,252,2,1,33460,27,53,269.09,2,2,5,5,2,1,136,7,,,,NA,2,1
364327855,7,2,1,1,1,122,2,1,33460,27,3,508.06,2,2,5,5,1,2,43,7,,,,01.72,2,1
364327855,7,2,1,1,1,165,2,1,33460,27,3,507.12,2,5,2,8,2,5,45,7,,,,NA,2,1
364327855,7,3,1,3,1,404,3,1,33460,27,37,607.44,1,2,5,5,1,2,177,7,,,,NA,2,1
364327855,7,1,1,1,1,715,2,1,33460,27,139,809.04,3,3,6,6,3,3,185,7,,,,NA,2,1
364327855,7,1,1,1,1,95,2,3,33460,27,53,265.07,2,2,5,5,1,2,93,0,4,,,NA,2,1
364327855,7,2,1,1,1,239,2,3,33460,27,171,1008.01,2,2,5,5,2,1,165,0,6,,,NA,2,1
364327855,7,2,1,3,1,144,3,3,33460,27,171,1008.02,2,5,5,8,1,5,54,0,3,,,NA,2,1
364327855,7,1,1,1,1,8,2,1,33460,27,123,406.03,2,5,5,8,2,5,41,9,,,,NA,2,2
364327855,7,1,1,1,1,8,2,1,33460,27,171,1007.01,2,5,5,8,1,5,31,9,,,,NA,2,2
364327855,7,1,1,1,1,224,2,1,33460,27,3,512.02,2,5,5,8,1,5,56,3,,,,NA,2,1
364327855,7,1,1,1,1,262,2,1,33460,27,37,610.07,2,5,2,8,2,5,133,6,,,,NA,2,1
364327855,7,1,1,1,1,298,2,1,33460,27,37,608.19,2,5,5,8,2,5,62,3,,,,NA,2,1
364327855,7,1,1,3,1,182,3,1,33460,27,3,501.07,2,2,5,5,1,2,89,6,,,,NA,2,1
364327855,7,2,1,1,1,148,2,3,33460,27,53,260.16,2,2,5,2,2,1,66,0,4,,,NA,2,1
364327855,7,2,1,1,1,226,2,1,33460,27,53,234,2,2,3,3,2,2,83,7,,,,NA,2,1
364327855,7,1,1,3,1,154,3,1,33460,27,53,268.18,2,5,3,8,1,5,46,6,,,,NA,2,1
364327855,7,2,1,1,1,157,2,1,41060,27,9,212,2,5,1,8,1,5,65,7,,,,01.59,2,1
364327855,7,1,1,3,1,152,3,1,NA,27,7,4507.01,2,2,5,5,1,2,132,6,,,,NA,2,1
364327855,7,1,1,1,1,237,2,1,NA,27,115,9507,2,2,5,5,1,2,104,3,,,,01.50,2,1
364327855,7,1,1,1,1,328,2,1,33460,27,53,1030,2,2,5,5,1,2,169,6,,,,NA,2,1
364327855,7,2,1,1,1,174,2,1,33460,27,123,419,2,5,5,8,2,5,36,7,,,,NA,2,1
364327855,7,1,1,3,1,145,3,1,33460,27,123,351,2,2,5,5,1,2,68,3,,,,NA,2,1
364327855,7,1,1,3,1,259,3,1,33460,27,37,607.45,2,5,5,8,2,5,60,3,,,,NA,2,1
364327855,7,1,1,1,1,90,2,1,NA,27,23,9506,2,5,5,8,2,5,33,1,,,,NA,2,1
364327855,7,2,1,1,1,107,2,1,NA,27,65,4804,2,5,5,8,1,5,49,2,,,,01.57,2,1
364327855,7,1,1,1,1,417,2,1,33460,27,163,701.05,2,2,5,5,1,2,139,6,,,,NA,2,1
364327855,7,1,1,1,1,162,2,1,33460,27,37,608.29,1,5,5,8,1,5,56,3,,,,NA,2,1
364327855,7,1,1,1,1,140,2,1,33460,27,53,1261,2,5,5,8,1,5,54,6,,,,NA,2,1
364327855,7,1,1,1,1,184,2,1,33460,27,53,269.09,2,5,5,8,1,5,53,3,,,,NA,2,1
364327855,7,1,1,1,1,170,2,1,NA,27,57,704,2,2,5,5,1,2,94,6,,,,NA,2,1
364327855,7,1,1,1,1,265,2,1,33460,27,3,501.08,2,5,5,8,2,5,53,3,,,,NA,2,1
364327855,7,2,1,3,1,268,3,1,33460,27,163,702.03,2,5,5,8,1,5,81,6,,,,NA,2,1
364327855,7,1,1,1,1,150,2,1,33460,27,3,506.1,2,5,5,8,1,5,33,3,,,,NA,2,1
364327855,7,1,1,1,1,225,2,1,33460,27,53,215.05,2,2,5,5,2,1,137,6,,,,NA,2,1
364327855,7,1,1,3,1,110,3,1,33460,27,141,305.02,2,2,5,5,2,1,78,3,,,,NA,2,1
364327855,7,1,1,3,1,424,3,1,33460,27,53,262.05,2,2,5,5,1,2,238,6,,,,NA,2,1
364327855,7,1,1,1,1,392,2,1,33460,27,53,260.07,2,2,5,5,1,2,162,6,,,,NA,2,1
364327855,7,1,1,1,1,124,2,1,33460,27,3,508.18,2,5,5,8,2,5,38,3,,,,NA,2,1
364327855,7,1,1,3,1,231,3,1,33460,27,37,607.09,2,2,5,5,1,2,157,6,,,,NA,2,1
364327855,7,2,1,1,1,216,2,3,33460,27,141,305.03,2,5,5,8,1,5,67,0,3,,,NA,2,1
364327855,7,3,1,1,1,224,2,1,33460,27,3,510.01,2,5,6,8,1,5,71,6,,,,NA,2,1
364327855,7,1,1,1,1,176,2,1,33460,27,139,804,2,2,5,5,1,2,87,6,,,,NA,2,1
364327855,7,3,1,1,1,210,2,1,33460,27,139,809.03,2,2,5,5,1,2,104,6,,,,NA,2,1
364327855,7,3,1,3,1,443,3,1,33460,27,123,303,2,2,5,5,1,2,163,2,,,,NA,2,1
364327855,7,1,1,1,1,219,2,1,33460,27,25,1106,2,5,5,8,1,5,65,6,,,,NA,2,1
364327855,7,2,1,1,1,181,2,1,33460,27,123,426.02,2,5,5,8,1,5,49,6,,,,NA,2,1
364327855,7,2,1,1,1,322,2,1,33460,27,139,803.02,2,5,2,8,1,5,81,7,,,,NA,2,1
364327855,7,1,1,3,1,278,3,1,31860,27,13,1702,2,5,5,8,1,5,84,6,,,,NA,2,1
364327855,7,2,1,1,1,152,2,1,33460,27,123,309,2,5,5,8,1,5,35,6,,,,NA,2,1
364327855,7,1,1,1,1,245,2,1,33460,27,25,1106,2,5,5,8,2,5,106,1,,,,01.67,2,1
364327855,7,3,1,1,1,169,2,1,33460,27,3,510.02,2,2,5,5,1,2,87,7,,,,NA,2,1
364327855,7,1,1,1,1,260,2,1,33460,27,53,83,2,5,5,8,1,5,71,3,,,,NA,2,1
364327855,7,2,1,1,1,189,2,1,33460,27,3,508.09,2,5,5,8,1,5,47,6,,,,NA,2,1
364327855,7,1,1,1,1,305,2,1,33460,27,163,710.18,2,2,5,5,2,2,178,6,,,,NA,2,1
364327855,7,1,1,1,1,515,2,1,33460,27,53,264.04,2,5,5,8,2,5,566,6,,,,NA,2,1
364327855,7,1,1,1,1,178,2,1,33460,27,19,912.01,2,5,5,8,1,5,52,6,,,,NA,2,1
364327855,7,1,1,1,1,223,2,1,33460,27,123,405.02,2,2,5,5,2,1,105,6,,,,NA,2,1
364327855,7,1,1,1,1,204,2,1,33460,27,59,1304,2,5,5,8,1,5,50,3,,,,NA,2,1
364327855,7,1,1,1,1,155,2,1,33460,27,123,323,2,5,5,8,2,5,62,6,,,,NA,2,1
364327855,7,1,1,1,1,154,2,1,33460,27,3,507.09,2,5,5,8,2,5,67,6,,,,NA,2,1
364327855,7,1,1,3,1,134,3,1,33460,27,3,512.06,2,5,5,8,2,5,43,1,,,,NA,2,1
364327855,7,1,1,3,1,205,3,1,33460,27,53,217,2,5,5,8,1,5,48,6,,,,NA,2,1
364327855,7,4,1,1,1,65,2,1,NA,27,67,7709,2,5,5,8,1,5,20,7,,,,NA,2,1
364327855,7,1,1,3,1,176,3,1,33460,27,53,268.15,2,5,5,8,1,5,50,6,,,,NA,2,1
364327855,7,1,1,1,1,264,2,1,33460,27,53,257.02,2,5,5,8,1,5,64,3,,,,NA,2,1
364327855,7,1,1,1,1,547,2,1,33460,27,123,423.01,2,2,5,5,1,2,293,6,,,,NA,2,1
364327855,7,1,1,3,1,174,3,1,33460,27,37,607.47,3,5,6,8,1,5,98,6,,,,NA,2,1
364327855,7,1,1,1,1,221,2,1,NA,27,49,802,2,5,5,8,2,5,93,3,,,,NA,2,1
364327855,7,1,1,1,1,390,2,1,33460,27,3,502.36,2,2,5,5,1,2,108,6,,,,NA,2,1
364327855,7,2,1,1,1,243,2,1,33460,27,37,605.07,2,2,5,5,1,2,71,7,,,,NA,2,1
364327855,7,1,1,1,1,221,2,1,33460,27,37,607.39,2,5,2,8,1,5,40,3,,,,NA,2,1
364327855,7,4,1,1,1,240,2,1,33460,27,139,812,2,2,5,5,1,2,59,7,,,,NA,2,1
364327855,7,2,1,1,1,201,2,1,33460,27,3,507.04,2,2,5,5,2,2,72,2,,,,NA,2,1
364327855,7,1,1,3,1,260,3,1,33460,27,53,237,2,2,2,2,1,2,93,6,,,,NA,2,1
364327855,7,2,1,1,1,232,2,1,33460,27,3,508.16,2,5,5,8,2,5,48,6,,,,NA,2,1
364327855,7,1,1,1,1,304,2,1,33460,27,123,425.01,2,5,5,8,2,5,115,3,,,,NA,2,1
364327855,7,1,1,1,1,255,2,1,33460,27,53,1109,2,2,5,5,2,1,112,6,,,,NA,2,1
364327855,7,2,1,1,1,128,2,1,33460,27,123,406.03,2,5,5,8,2,5,41,9,,,,NA,2,1
364327855,7,2,1,1,1,208,2,3,33460,27,25,1103.02,2,2,5,5,1,2,67,0,9,,,NA,2,1
364327855,7,1,1,1,1,423,2,1,33460,27,53,259.06,2,5,5,8,2,5,162,6,,,,NA,2,1
364327855,7,1,1,1,1,265,2,1,33460,27,53,249.02,2,2,5,5,2,1,56,6,,,,NA,2,1
364327855,7,1,1,3,1,165,3,1,33460,27,141,301.01,2,2,5,5,1,2,101,6,,,,NA,2,1
364327855,7,1,1,1,1,220,2,1,33460,27,123,307.04,2,2,2,2,1,2,87,6,,,,NA,2,1
364327855,7,1,1,1,1,176,2,1,33460,27,53,204,2,5,5,8,1,5,38,3,,,,NA,2,1
364327855,7,2,1,1,1,245,2,1,33460,27,3,502.29,2,5,5,8,1,5,52,6,,,,NA,2,1
364327855,7,2,1,1,1,142,2,1,33460,27,53,269.09,2,5,2,8,2,5,40,7,,,,NA,2,1
364327855,7,1,1,1,1,272,2,1,33460,27,19,910,2,2,5,5,2,1,138,6,,,,NA,2,1
364327855,7,2,1,1,1,172,2,1,33460,27,53,1004,2,5,5,8,2,5,46,6,,,,NA,2,1
364327855,7,1,1,1,1,214,2,1,33460,27,123,364,3,3,6,6,2,2,215,6,,,,NA,2,1
364327855,7,1,1,1,1,128,2,1,33460,27,3,508.1,2,5,5,8,2,5,53,3,,,,NA,2,1
364327855,7,1,1,1,1,204,2,1,33460,27,25,1104.02,2,2,5,5,2,1,92,6,,,,NA,2,1
364327855,7,1,1,1,1,50,2,1,NA,27,47,1802,2,2,5,5,1,2,96,3,,,,NA,2,1
364327855,7,1,1,1,1,280,2,1,20260,27,137,103,2,2,5,5,1,2,195,1,,,,NA,2,1
364327855,7,2,1,3,1,116,3,1,NA,27,115,9505,2,5,5,8,1,5,22,2,,,,NA,2,1
364327855,7,1,1,1,1,105,2,1,33460,27,3,507.09,2,5,5,8,1,5,38,3,,,,NA,2,1
364327855,7,2,1,1,1,250,2,1,33460,27,163,701.06,2,5,5,8,2,5,122,2,,,,NA,2,1
364327855,7,2,1,1,1,152,2,1,33460,27,3,511.01,2,5,5,8,2,5,52,7,,,,NA,2,1
364327855,7,1,1,1,1,238,2,1,33460,27,53,228.02,2,5,5,8,2,5,83,6,,,,NA,2,1
364327855,7,3,1,1,1,547,2,1,33460,27,53,275.04,2,2,5,5,1,2,287,7,,,,NA,2,1
364327855,7,2,1,1,1,311,2,1,33460,27,53,231,2,5,5,8,1,5,62,2,,,,NA,2,1
364327855,7,1,1,1,1,226,2,1,33460,27,59,1303.02,2,2,5,5,1,2,60,3,,,,NA,2,1
364327855,7,1,1,1,1,403,2,1,33460,27,53,222,2,2,5,5,1,2,132,6,,,,NA,2,1
364327855,7,1,1,1,1,194,2,1,33460,27,53,267.15,2,5,3,8,2,5,63,3,,,,NA,2,1
364327855,7,1,1,3,1,128,3,1,33460,27,123,404.02,2,5,5,8,2,5,65,6,,,,NA,2,1
364327855,7,1,1,1,1,291,2,1,33460,27,123,410.02,2,5,5,8,2,5,59,3,,,,NA,2,1
364327855,7,3,1,1,1,610,2,1,33460,27,53,277,2,2,5,5,1,2,175,6,,,,NA,2,1
364327855,7,1,1,1,1,424,2,1,33460,27,3,508.2,2,5,5,8,2,5,162,6,,,,NA,2,1
364327855,7,1,1,1,1,243,2,1,33460,27,53,269.09,2,2,5,5,1,2,90,6,,,,NA,2,1
364327855,7,1,1,1,1,161,2,1,33460,27,3,508.18,2,3,5,5,1,2,103,6,,,,NA,2,1
364327855,7,1,1,1,1,206,2,1,33460,27,163,712.06,2,5,5,8,1,5,51,6,,,,NA,2,1
364327855,7,1,1,1,1,250,2,1,33460,27,53,260.14,2,2,2,2,1,2,64,6,,,,NA,2,1
364327855,7,1,1,1,1,168,2,1,33460,27,53,1093,2,2,5,5,1,1,57,3,,,,NA,2,1
364327855,7,1,1,1,1,295,2,1,33460,27,123,301,2,2,5,5,2,1,146,3,,,,NA,2,1
364327855,7,2,1,1,1,231,2,1,33460,27,53,221.01,2,5,3,8,1,5,45,6,,,,NA,2,1
