respondent id,agency code,loan type,property type,loan purpose,owner occ,loan amount,pre approval,action taken,msa/md,state,county,census tract,applicant ethnicity,coapp ethnicity,applicant race 1,coapp race,sex,coapp sex,income,type of purchaser,denial reason 1,denial reason 2,denial reason 3,rate of spread,hoepa status,lien status
7197000003,7,1,1,3,1,149,3,1,33460,27,141,0304.02,2,2,5,5,2,1,57,3,,,,NA,2,1
7197000003,7,1,1,1,1,375,2,1,40340,27,109,0012.01,2,2,5,5,1,2,167,1,,,,NA,2,1
7197000003,7,2,1,3,1,182,3,1,33460,27,053,0227.00,2,5,5,8,2,5,41,2,,,,NA,2,1
7197000003,7,1,1,3,1,193,3,1,33460,27,163,0710.12,3,5,6,8,3,5,73,3,,,,NA,2,1
7197000003,7,1,1,3,1,182,3,3,33460,27,025,1104.01,3,5,6,8,3,5,86,0,7,,,NA,2,1
7197000003,7,1,1,1,1,142,2,1,33460,27,037,0604.02,3,5,6,8,3,5,58,3,,,,NA,2,1
7197000003,7,1,1,3,1,119,3,1,33460,27,037,0601.03,3,5,6,8,3,5,46,1,,,,NA,2,1
7197000003,7,2,1,1,1,125,2,1,NA,27,067,7803.00,2,5,5,8,1,5,63,2,,,,NA,2,1
7197000003,7,1,1,3,1,164,3,3,NA,27,031,4802.00,2,5,5,8,2,5,60,0,7,,,NA,2,1
7197000003,7,3,1,1,1,331,2,1,33460,27,037,0607.42,2,2,5,5,1,2,104,2,,,,NA,2,1
7197000003,7,2,1,1,1,63,2,3,NA,27,151,9602.00,2,2,5,6,2,1,40,0,4,,,NA,2,1
7197000003,7,1,1,1,1,58,2,3,NA,27,021,9601.00,2,5,5,8,1,5,34,0,2,,,NA,2,1
7197000003,7,2,1,3,1,92,3,3,40340,27,109,0023.00,2,5,6,8,3,5,41,0,7,,,NA,2,1
7197000003,7,3,1,1,1,40,2,3,24220,27,119,0210.00,3,3,6,6,3,3,45,0,1,,,NA,2,1
7197000003,7,1,1,1,1,177,2,3,33460,27,123,0407.05,2,2,5,5,2,1,90,0,2,,,NA,2,1
7197000003,7,1,1,3,1,106,3,1,33460,27,079,9503.00,2,2,5,5,1,2,95,3,,,,NA,2,1
7197000003,7,1,1,3,1,137,3,1,33460,27,141,0304.02,2,5,5,8,1,5,76,3,,,,NA,2,1
7197000003,7,2,1,3,1,137,3,1,NA,27,041,4507.02,3,3,6,6,3,3,83,2,,,,NA,2,1
7197000003,7,2,1,3,1,230,3,1,33460,27,037,0607.44,2,2,5,5,1,2,NA,2,,,,NA,2,1
7197000003,7,1,1,3,1,263,3,1,33460,27,139,0802.05,2,2,5,5,1,2,135,1,,,,NA,2,1
7197000003,7,2,1,1,1,206,2,3,40340,27,109,0015.01,2,2,5,5,1,2,78,0,3,,,NA,2,1
7197000003,7,1,1,3,1,124,3,1,33460,27,123,0425.01,3,3,6,6,3,3,37,3,,,,NA,2,1
7197000003,7,2,1,3,1,156,3,3,33460,27,123,0304.00,2,5,5,8,2,5,NA,0,2,,,NA,2,1
7197000003,7,1,1,3,1,225,3,1,33460,27,163,0710.16,2,2,5,5,1,2,85,1,,,,NA,2,1
7197000003,7,2,1,3,1,61,3,1,NA,27,115,9507.00,2,5,5,8,1,5,35,2,,,,NA,2,1
7197000003,7,1,1,3,1,215,3,1,NA,27,065,4803.00,3,3,6,6,3,3,102,3,,,,NA,2,1
7197000003,7,1,1,3,1,258,3,3,NA,27,065,4802.00,2,5,5,8,1,5,78,0,7,,,NA,2,1
7197000003,7,3,1,3,1,191,3,1,33460,27,163,0714.00,2,2,5,5,1,2,70,2,,,,NA,2,1
7197000003,7,1,1,1,1,194,2,1,33460,27,053,1102.00,3,5,6,8,3,5,60,3,,,,NA,2,1
7197000003,7,1,1,1,1,405,2,1,33460,27,003,0508.16,2,5,5,8,1,5,86,3,,,,NA,2,1
7197000003,7,3,1,3,1,124,3,3,33460,27,053,1002.00,2,5,5,8,1,5,23,0,7,,,NA,2,1
7197000003,7,1,1,3,1,136,3,1,40340,27,109,0015.01,3,5,6,8,3,5,77,3,,,,NA,2,1
7197000003,7,2,1,1,1,98,2,1,40340,27,039,9502.00,2,3,5,6,2,3,54,2,,,,NA,2,1
7197000003,7,1,1,3,1,75,3,3,22020,27,027,0201.00,2,5,5,8,1,5,40,0,7,,,NA,2,1
7197000003,7,1,1,3,1,169,3,3,33460,27,059,1305.02,3,5,6,8,3,5,57,0,4,,,NA,2,1
7197000003,7,2,1,3,1,238,3,3,33460,27,139,0809.03,3,5,6,8,3,5,133,0,2,,,NA,2,1
7197000003,7,1,1,3,1,375,3,3,33460,27,025,1105.02,2,2,5,5,1,2,73,0,4,,,NA,2,1
7197000003,7,1,1,1,1,424,2,1,33460,27,163,0704.05,2,2,5,5,1,2,186,3,,,,NA,2,1
7197000003,7,2,1,3,1,242,3,1,33460,27,037,0608.25,3,5,6,8,3,5,63,2,,,,NA,2,1
7197000003,7,1,1,3,1,354,3,3,33460,27,053,0265.09,2,2,5,5,1,2,180,0,4,,,NA,2,1
7197000003,7,1,1,1,1,120,2,3,NA,27,021,9602.00,3,3,6,6,3,3,37,0,4,,,NA,2,1
7197000003,7,1,1,3,1,218,3,1,33460,27,123,0421.02,2,5,5,8,2,5,51,3,,,,NA,2,1
7197000003,7,1,1,3,1,235,3,3,33460,27,003,0512.03,3,3,6,6,3,3,154,0,1,4,,NA,2,1
7197000003,7,2,1,3,1,101,3,3,33460,27,163,0701.06,3,5,6,8,3,5,55,0,3,,,NA,2,1
7197000003,7,1,1,1,1,160,2,1,NA,27,021,9606.00,2,5,5,8,2,5,58,3,,,,NA,2,1
7197000003,7,1,1,3,1,150,3,2,20260,27,017,0704.00,2,2,5,5,1,2,87,0,,,,NA,2,1
7197000003,7,1,1,1,1,126,2,1,33460,27,003,0502.32,2,5,5,8,1,5,124,3,,,,NA,2,1
7197000003,7,1,1,1,1,116,2,1,33460,27,053,1021.00,2,5,5,8,1,5,37,3,,,,NA,2,1
7197000003,7,1,1,3,1,154,3,1,33460,27,053,1097.00,2,2,2,2,1,2,77,1,,,,NA,2,1
7197000003,7,1,1,3,1,54,3,1,NA,27,015,9605.00,3,3,6,6,3,3,91,1,,,,NA,2,1
7197000003,7,1,1,1,1,145,2,3,33460,27,123,0346.01,1,5,5,8,1,5,28,0,4,,,NA,2,1
7197000003,7,2,1,3,1,208,3,1,33460,27,037,0610.08,2,2,5,5,3,2,97,2,,,,NA,2,1
7197000003,7,1,1,3,1,100,3,1,NA,27,085,9506.00,3,5,6,8,3,5,52,3,,,,NA,2,1
7197000003,7,1,1,3,1,372,3,3,33460,27,053,0267.15,3,3,6,6,3,3,210,0,7,,,NA,2,1
7197000003,7,1,1,1,1,121,2,1,33460,27,123,0372.00,2,5,5,8,2,5,28,3,,,,NA,2,1
7197000003,7,3,1,1,1,201,2,3,NA,27,035,9509.00,3,5,6,8,3,5,53,0,6,,,NA,2,1
7197000003,7,1,1,3,1,100,3,3,33460,27,139,0812.00,2,2,5,5,1,2,27,0,7,,,NA,2,1
7197000003,7,1,1,3,1,120,3,3,20260,27,137,0106.00,2,5,5,8,2,5,87,0,7,,,NA,2,1
7197000003,7,1,1,3,1,140,3,1,NA,27,085,9504.00,3,3,6,6,2,1,58,3,,,,NA,2,1
7197000003,7,1,1,3,1,364,3,1,33460,27,053,0264.04,2,5,5,8,2,5,65,1,,,,NA,2,1
7197000003,7,3,1,3,1,314,3,3,33460,27,003,0516.00,2,5,5,8,1,5,86,0,7,,,NA,2,1
7197000003,7,1,1,3,1,192,3,1,NA,27,061,4807.00,3,3,6,6,3,3,122,3,,,,NA,2,1
7197000003,7,2,1,3,1,69,3,3,NA,27,153,7904.00,2,2,5,6,1,2,62,0,4,,,NA,2,1
7197000003,7,2,1,3,1,161,3,3,20260,27,137,0002.00,2,2,5,5,1,2,45,0,4,,,NA,2,1
7197000003,7,1,1,3,1,200,3,1,33460,27,053,0237.00,3,3,6,6,3,3,157,1,,,,NA,2,1
7197000003,7,1,1,1,1,143,2,1,33460,27,053,0212.00,2,5,5,8,1,5,56,3,,,,NA,2,1
7197000003,7,1,1,3,1,346,3,3,33460,27,053,1055.00,2,5,5,8,1,5,143,0,1,,,NA,2,1
7197000003,7,2,1,1,1,172,2,3,33460,27,139,0802.04,2,1,5,5,1,2,50,0,3,,,NA,2,1
7197000003,7,3,1,3,1,341,3,1,33460,27,139,0809.03,3,3,6,6,1,2,123,2,,,,NA,2,1
7197000003,7,3,1,3,1,300,3,3,33460,27,123,0407.04,3,2,6,6,3,3,68,0,7,,,NA,2,1
7197000003,7,2,1,1,1,172,2,1,NA,27,169,6702.00,3,5,6,8,1,5,47,2,,,,NA,2,1
7197000003,7,1,1,3,1,127,3,1,33460,27,053,0268.19,2,3,5,6,1,3,81,1,,,,NA,2,1
7197000003,7,1,1,3,1,95,3,1,33460,27,053,1026.00,1,5,5,8,1,5,54,3,,,,NA,2,1
7197000003,7,1,1,3,1,154,3,1,33460,27,141,0305.02,2,5,5,8,1,5,39,3,,,,NA,2,1
7197000003,7,1,1,3,1,86,3,1,20260,27,017,0701.00,2,2,5,5,1,2,103,1,,,,NA,2,1
7197000003,7,3,1,3,1,304,3,1,33460,27,171,1003.00,2,2,5,5,1,2,82,2,,,,NA,2,1
7197000003,7,2,1,3,1,168,3,1,33460,27,163,0713.00,2,5,5,8,1,5,73,2,,,,NA,2,1
7197000003,7,1,1,3,1,200,3,1,NA,27,083,3601.00,3,5,6,8,3,5,183,1,,,,NA,2,1
7197000003,7,1,1,3,1,147,3,1,33460,27,163,0712.06,3,3,6,6,2,1,55,3,,,,NA,2,1
7197000003,7,1,1,1,1,176,2,1,33460,27,037,0609.02,2,2,5,5,1,2,148,1,,,,NA,2,1
7197000003,7,1,1,1,1,422,2,1,33460,27,037,0608.17,2,2,5,5,1,2,188,1,,,,NA,2,1
7197000003,7,1,1,3,1,76,3,3,33460,27,053,0267.12,3,2,6,5,1,2,39,0,7,,,NA,2,1
7197000003,7,1,1,3,1,182,3,1,33460,27,053,0202.00,2,2,5,5,1,2,59,3,,,,NA,2,1
7197000003,7,2,1,1,1,202,2,1,40340,27,157,4905.00,3,3,6,6,1,2,115,2,,,,NA,2,1
7197000003,7,1,1,3,1,190,3,1,33460,27,053,0253.01,2,2,6,6,1,2,96,1,,,,NA,2,1
7197000003,7,3,1,3,1,249,3,1,33460,27,053,0269.06,1,2,5,1,1,2,135,2,,,,NA,2,1
7197000003,7,3,1,3,1,154,3,1,33460,27,139,0803.01,2,5,5,8,1,5,34,2,,,,NA,2,1
7197000003,7,1,1,3,1,129,3,1,33460,27,053,0201.02,3,3,6,6,3,3,124,1,,,,NA,2,1
7197000003,7,2,1,3,1,245,3,3,33460,27,163,0712.09,2,2,5,5,1,2,144,0,2,,,NA,2,1
7197000003,7,2,1,3,1,210,3,1,31860,27,103,4805.01,3,3,6,6,3,3,86,2,,,,NA,2,1
7197000003,7,1,1,3,1,140,3,1,33460,27,019,0906.01,2,2,5,5,1,2,263,3,,,,NA,2,1
7197000003,7,3,1,3,1,209,3,1,40340,27,039,9502.00,3,2,6,5,3,2,175,2,,,,NA,2,1
7197000003,7,2,1,3,1,62,3,1,NA,27,035,9501.00,2,5,5,8,2,5,18,2,,,,NA,2,1
7197000003,7,1,1,1,1,232,2,1,40340,27,109,0014.02,2,2,5,5,2,1,54,3,,,,NA,2,1
7197000003,7,1,1,3,1,147,3,1,33460,27,037,0608.11,2,5,5,8,2,5,43,1,,,,NA,2,1
7197000003,7,1,1,3,1,220,3,1,33460,27,139,0803.01,2,2,5,5,1,2,57,1,,,,NA,2,1
7197000003,7,1,1,3,1,70,3,1,40340,27,109,0023.00,2,5,5,8,2,5,30,3,,,,01.50,2,1
7197000003,7,1,1,3,1,318,3,3,33460,27,003,0513.02,2,2,2,2,1,2,198,0,4,,,NA,2,1
7197000003,7,1,1,3,1,273,3,1,33460,27,123,0401.00,2,3,5,6,2,3,248,1,,,,NA,2,1
7197000003,7,1,1,3,1,164,3,1,33460,27,171,1002.04,2,2,5,5,1,2,109,3,,,,NA,2,1
7197000003,7,2,1,3,1,103,3,3,33460,27,003,0501.16,2,5,5,8,1,5,25,0,4,,,NA,2,1
7197000003,7,1,1,3,1,90,3,1,NA,27,005,4501.00,2,2,5,5,1,2,89,1,,,,NA,2,1
7197000003,7,2,1,3,1,121,3,3,NA,27,111,9610.00,3,3,6,6,3,2,78,0,7,,,NA,2,1
7197000003,7,1,1,3,1,296,3,1,33460,27,053,0265.08,2,2,6,6,2,1,165,1,,,,NA,2,1
7197000003,7,1,1,3,1,80,3,1,33460,27,053,0266.12,3,5,5,8,2,5,29,1,,,,NA,2,1
7197000003,7,2,1,1,1,108,2,1,NA,27,147,9604.00,2,5,5,8,2,5,85,2,,,,NA,2,1
7197000003,7,1,1,3,1,242,3,1,33460,27,123,0425.04,3,5,5,8,2,5,81,1,,,,NA,2,1
7197000003,7,3,1,3,1,122,3,1,20260,27,137,0122.00,2,5,5,8,1,5,56,2,,,,NA,2,1
7197000003,7,1,1,3,1,104,3,1,22020,27,027,0301.04,3,5,6,8,1,5,145,3,,,,NA,2,1
7197000003,7,1,1,3,1,157,3,1,33460,27,037,0608.18,2,5,5,8,2,5,36,1,,,,NA,2,1
7197000003,7,1,1,1,1,224,2,1,33460,27,053,0260.16,2,5,5,8,1,5,166,1,,,,NA,2,1
7197000003,7,1,1,1,1,131,2,1,33460,27,053,0268.20,3,5,6,8,3,5,67,1,,,,NA,2,1
7197000003,7,1,1,3,1,164,3,1,33460,27,053,0205.00,3,3,6,6,3,3,57,3,,,,NA,2,1
7197000003,7,1,1,3,1,98,3,1,40340,27,109,0021.00,2,5,5,8,2,5,68,3,,,,NA,2,1
7197000003,7,1,1,3,1,110,3,1,33460,27,037,0609.07,3,5,6,8,3,5,30,3,,,,NA,2,1
7197000003,7,1,1,1,1,62,2,1,NA,27,097,7801.00,2,5,5,8,2,5,47,3,,,,NA,2,1
7197000003,7,1,1,3,1,81,3,3,NA,27,111,9611.00,3,3,5,5,2,1,58,0,7,,,NA,2,1
7197000003,7,1,1,3,1,126,3,1,33460,27,037,0608.13,3,5,6,8,2,5,94,1,,,,NA,2,1
7197000003,7,2,1,1,1,70,2,3,NA,27,083,3607.00,2,5,5,8,1,5,51,0,5,7,,NA,2,1
7197000003,7,1,1,1,1,325,2,1,33460,27,053,0262.05,2,3,5,6,1,2,87,1,,,,NA,2,1
7197000003,7,1,1,3,1,150,3,1,33460,27,053,1099.00,3,5,6,8,3,5,79,3,,,,NA,2,1
7197000003,7,1,1,3,1,162,3,1,33460,27,003,0502.29,2,2,6,6,1,2,93,1,,,,NA,2,1
7197000003,7,1,1,3,1,118,3,1,33460,27,123,0346.01,3,5,6,8,3,5,36,1,,,,NA,2,1
7197000003,7,3,1,3,1,135,3,3,20260,27,137,0114.00,2,5,5,8,1,5,29,0,7,,,NA,2,1
7197000003,7,1,1,3,1,161,3,1,33460,27,053,1116.00,2,5,5,8,1,5,140,3,,,,NA,2,1
7197000003,7,1,1,3,1,200,3,1,33460,27,053,1012.00,3,5,6,8,3,5,54,1,,,,NA,2,1
7197000003,7,1,1,3,1,105,3,1,NA,27,057,0704.00,2,2,5,5,1,1,40,1,,,,NA,2,1
7197000003,7,1,1,3,1,182,3,3,33460,27,053,0268.15,2,2,5,5,2,1,111,0,4,,,NA,2,1
7197000003,7,1,1,3,1,236,3,3,33460,27,037,0607.37,2,2,5,5,1,2,126,0,4,,,NA,2,1
7197000003,7,1,1,3,1,141,3,2,33460,27,037,0610.01,3,3,6,6,3,3,94,0,,,,NA,2,1
7197000003,7,2,1,3,1,157,3,1,33460,27,037,0604.02,2,2,5,5,2,1,135,2,,,,NA,2,1
7197000003,7,1,1,3,1,262,3,1,20260,27,137,0111.00,2,3,5,6,2,3,159,3,,,,NA,2,1
7197000003,7,3,1,3,1,52,3,1,20260,27,137,0127.00,2,5,5,8,1,5,21,2,,,,NA,2,1
7197000003,7,2,1,3,1,210,3,3,41060,27,009,0211.02,3,5,6,8,3,5,60,0,4,,,NA,2,1
7197000003,7,1,1,3,1,187,3,1,33460,27,123,0413.01,3,3,6,6,3,3,104,1,,,,NA,2,1
7197000003,7,3,1,3,1,114,3,1,41060,27,145,0006.02,2,2,5,5,1,2,85,2,,,,NA,2,1
7197000003,7,1,1,3,1,150,3,2,33460,27,037,0605.08,3,3,6,6,3,1,222,0,,,,NA,2,1
7197000003,7,1,1,1,1,225,2,3,33460,27,025,1104.01,2,2,5,5,1,2,84,0,4,,,NA,2,1
7197000003,7,2,1,1,1,215,2,1,33460,27,053,0267.15,3,5,6,8,3,5,113,2,,,,NA,2,1
7197000003,7,1,1,3,1,175,3,1,33460,27,053,0262.02,2,5,5,8,1,5,145,1,,,,NA,2,1
7197000003,7,1,1,3,1,251,3,3,33460,27,141,0305.03,2,5,5,8,2,5,60,0,1,,,NA,2,1
7197000003,7,1,1,3,1,197,3,1,33460,27,003,0501.08,3,5,6,8,3,5,75,3,,,,NA,2,1
7197000003,7,2,1,1,1,137,2,3,NA,27,083,3605.00,2,5,5,8,2,5,34,0,5,,,NA,2,1
7197000003,7,1,1,3,1,140,3,1,33460,27,003,0502.34,2,5,5,8,1,5,67,1,,,,NA,2,1
7197000003,7,1,1,3,1,170,3,1,33460,27,053,1089.00,2,3,5,6,1,3,161,1,,,,NA,2,1
7197000003,7,1,1,1,1,167,2,1,20260,27,137,0005.00,3,3,6,6,3,3,81,1,,,,NA,2,1
7197000003,7,1,1,3,1,203,3,1,40340,27,109,0013.01,3,3,6,6,3,3,90,1,,,,NA,2,1
7197000003,7,2,1,1,1,113,2,1,NA,27,033,2703.00,2,5,5,8,2,5,32,2,,,,NA,2,1
7197000003,7,2,1,3,1,49,3,1,NA,27,159,4803.00,2,5,5,8,1,5,49,2,,,,01.85,2,1
7197000003,7,3,1,3,1,180,3,3,33460,27,037,0607.34,2,2,5,5,1,2,77,0,7,,,NA,2,1
7197000003,7,2,1,3,1,138,3,1,40340,27,109,0015.01,1,1,6,6,1,2,51,2,,,,01.59,2,1
7197000003,7,1,1,3,1,183,3,1,33460,27,019,0903.02,3,5,6,8,3,5,78,3,,,,NA,2,1
7197000003,7,1,1,3,1,147,3,1,33460,27,123,0420.02,2,5,5,8,2,5,40,1,,,,NA,2,1
7197000003,7,1,1,3,1,216,3,3,33460,27,037,0601.05,2,2,5,5,1,2,124,0,7,,,NA,2,1
7197000003,7,1,1,3,1,226,3,1,33460,27,003,0508.13,2,2,5,5,1,2,78,1,,,,NA,2,1
7197000003,7,3,1,3,1,77,3,1,NA,27,169,6704.00,2,5,5,8,1,5,22,2,,,,NA,2,1
7197000003,7,1,1,1,1,384,2,1,33460,27,053,0260.05,2,5,5,8,1,5,102,1,,,,NA,2,1
7197000003,7,1,1,1,1,142,2,1,41060,27,145,0008.01,2,2,5,5,1,2,91,3,,,,NA,2,1
7197000003,7,1,1,3,1,228,3,1,NA,27,085,9506.00,2,5,5,8,1,5,152,1,,,,NA,2,1
7197000003,7,2,1,1,1,336,2,1,33460,27,053,0267.16,3,5,6,8,3,5,122,2,,,,NA,2,1
7197000003,7,2,1,3,1,151,3,3,20260,27,137,0004.00,2,5,5,8,1,5,137,0,7,,,NA,2,1
7197000003,7,2,1,3,1,157,3,1,33460,27,003,0508.07,3,5,6,8,3,5,48,2,,,,NA,2,1
7197000003,7,1,1,3,1,267,3,1,33460,27,139,0802.02,2,2,5,5,1,2,277,1,,,,NA,2,1
7197000003,7,1,1,1,1,218,2,3,33460,27,053,1051.00,2,5,5,8,1,5,68,0,4,,,NA,2,1
7197000003,7,1,1,3,1,160,3,1,NA,27,115,9502.00,2,5,5,8,1,5,64,1,,,,NA,2,1
7197000003,7,1,1,3,1,160,3,1,NA,27,147,9604.00,3,3,6,6,3,3,152,3,,,,NA,2,1
7197000003,7,1,1,3,1,175,3,1,33460,27,053,0258.01,3,2,6,5,3,1,163,1,,,,NA,2,1
7197000003,7,1,1,3,1,143,3,3,33460,27,053,0266.11,3,5,6,8,3,5,62,0,7,,,NA,2,1
7197000003,7,1,1,3,1,144,3,3,41060,27,145,0102.00,3,3,6,6,3,3,48,0,7,,,NA,2,1
7197000003,7,1,1,3,1,136,3,1,33460,27,163,0710.13,2,5,2,8,1,5,110,3,,,,NA,2,1
7197000003,7,2,1,3,1,208,3,1,33460,27,171,1011.00,2,2,5,5,1,2,117,2,,,,NA,2,1
7197000003,7,3,1,3,1,192,3,3,33460,27,025,1103.02,3,3,6,6,3,3,67,0,7,,,NA,2,1
7197000003,7,1,1,3,1,874,3,3,33460,27,053,0239.02,3,3,6,6,1,2,448,0,4,,,NA,2,1
7197000003,7,1,1,3,1,167,3,1,NA,27,111,9601.03,3,2,6,5,3,2,150,1,,,,NA,2,1
7197000003,7,1,1,3,1,158,3,1,NA,27,061,4810.00,2,5,5,8,1,5,52,1,,,,NA,2,1
7197000003,7,1,1,3,1,139,3,1,NA,27,159,4801.00,1,3,1,6,3,3,66,3,,,,NA,2,1
7197000003,7,1,1,1,1,120,2,1,33460,27,123,0370.00,3,5,6,8,3,5,39,3,,,,NA,2,1
7197000003,7,1,1,3,1,324,3,1,33460,27,003,0502.37,2,5,5,8,1,5,115,3,,,,NA,2,1
7197000003,7,1,1,3,1,175,3,3,33460,27,163,0714.00,3,3,6,6,3,3,92,0,7,,,NA,2,1
7197000003,7,1,1,1,1,199,1,1,NA,27,083,3604.00,2,5,5,8,2,5,130,1,,,,NA,2,1
7197000003,7,1,1,3,1,245,3,3,33460,27,037,0608.13,2,5,5,8,1,5,41,0,7,,,NA,2,1
7197000003,7,3,1,3,1,164,3,3,33460,27,171,1003.00,3,5,6,8,3,5,80,0,4,,,NA,2,1
7197000003,7,3,1,3,1,211,3,1,33460,27,123,0401.00,2,5,5,8,2,5,42,2,,,,NA,2,1
7197000003,7,1,1,1,1,230,2,1,33460,27,053,1260.00,2,2,3,3,1,2,67,3,,,,NA,2,1
7197000003,7,1,1,3,1,411,3,1,33460,27,053,0260.22,2,5,5,8,1,5,176,3,,,,NA,2,1
7197000003,7,1,1,3,1,139,3,1,33460,27,053,0276.02,2,5,5,8,1,5,54,3,,,,NA,2,1
7197000003,7,1,1,3,1,116,3,1,40340,27,109,0017.01,2,5,5,8,2,5,58,1,,,,NA,2,1
7197000003,7,2,1,3,1,48,3,3,NA,27,099,0003.00,2,5,5,8,2,5,15,0,4,,,NA,2,1
7197000003,7,1,1,3,1,127,3,1,33460,27,053,0268.14,3,5,6,8,3,5,60,3,,,,NA,2,1
7197000003,7,2,1,3,1,174,3,3,33460,27,025,1105.01,2,5,5,8,1,5,63,0,5,,,NA,2,1
7197000003,7,1,1,1,1,166,2,1,33460,27,053,0261.04,2,2,5,5,2,1,126,1,,,,NA,2,1
7197000003,7,2,1,3,1,128,3,1,NA,27,173,9704.00,3,3,6,6,3,3,149,2,,,,01.52,2,1
7197000003,7,2,1,1,1,66,2,1,20260,27,137,0132.00,2,5,5,8,1,5,60,2,,,,NA,2,1
7197000003,7,1,1,3,1,179,3,1,33460,27,123,0375.00,2,5,5,8,1,5,84,3,,,,NA,2,1
7197000003,7,2,1,3,1,318,3,3,33460,27,123,0374.03,3,3,6,6,3,3,176,0,4,,,NA,2,1
7197000003,7,1,1,1,1,280,2,1,40340,27,109,0016.02,2,2,5,5,2,1,215,3,,,,NA,2,1
7197000003,7,2,1,3,1,168,3,1,33460,27,053,0269.03,3,3,6,6,3,3,116,2,,,,NA,2,1
7197000003,7,1,1,1,1,140,2,1,NA,27,061,4805.00,2,5,5,8,1,5,38,3,,,,NA,2,1
7197000003,7,2,1,3,1,160,3,3,NA,27,067,7804.00,3,5,6,8,3,5,120,0,7,,,NA,2,1
7197000003,7,1,1,1,1,118,2,1,33460,27,123,0316.00,2,5,5,8,1,5,56,3,,,,NA,2,1
7197000003,7,1,1,3,1,119,3,1,33460,27,053,0267.08,2,3,5,6,1,2,42,6,,,,NA,2,1
7197000003,7,2,1,3,1,66,3,1,NA,27,051,0701.00,3,3,6,6,3,2,53,2,,,,NA,2,1
7197000003,7,1,1,1,1,423,2,1,33460,27,053,0265.09,2,5,5,8,1,5,170,1,,,,NA,2,1
7197000003,7,1,1,3,1,162,3,1,33460,27,003,0502.26,2,2,5,5,1,2,32,1,,,,NA,2,1
7197000003,7,3,1,3,1,224,3,1,33460,27,163,0703.04,2,2,6,6,1,2,117,2,,,,NA,2,1
7197000003,7,3,1,3,1,196,3,3,33460,27,003,0502.28,2,5,5,8,1,5,62,0,4,,,NA,2,1
7197000003,7,2,1,3,1,29,3,3,NA,27,133,5703.00,3,5,6,8,3,5,25,0,4,5,,NA,2,1
7197000003,7,1,1,3,1,81,3,1,33460,27,059,1303.02,3,5,6,8,3,5,41,3,,,,NA,2,1
7197000003,7,1,1,3,1,227,3,3,NA,27,021,9608.02,2,5,5,8,1,5,84,0,5,,,NA,2,1
7197000003,7,1,1,3,1,252,3,1,33460,27,053,0275.03,2,5,5,8,1,5,70,3,,,,NA,2,1
7197000003,7,1,1,3,1,136,3,1,33460,27,037,0601.01,2,5,5,8,1,5,36,1,,,,NA,2,1
7197000003,7,1,1,3,1,112,3,1,33460,27,143,1703.00,2,3,5,6,2,3,116,3,,,,NA,2,1
7197000003,7,2,1,3,1,182,3,1,33460,27,123,0374.03,3,5,6,8,3,5,44,2,,,,NA,2,1
7197000003,7,1,1,3,1,177,3,1,33460,27,053,1075.00,3,5,6,8,3,5,86,1,,,,NA,2,1
7197000003,7,1,1,3,1,136,3,1,41060,27,145,0101.01,2,2,5,5,1,2,105,1,,,,NA,2,1
7197000003,7,1,1,1,1,136,2,1,33460,27,139,0808.00,3,5,6,8,3,5,38,3,,,,NA,2,1
7197000003,7,1,1,3,1,168,3,1,33460,27,053,0262.07,2,2,3,5,2,1,66,1,,,,NA,2,1
7197000003,7,1,1,3,1,137,3,3,33460,27,003,0506.07,2,2,5,6,1,2,120,0,4,,,NA,2,1
7197000003,7,1,1,3,1,163,3,3,33460,27,053,0253.02,2,2,6,6,1,2,64,0,7,,,NA,2,1
7197000003,7,1,1,3,1,151,3,1,33460,27,053,0261.03,2,3,5,6,1,3,65,1,,,,NA,2,1
7197000003,7,1,1,3,1,243,3,1,NA,27,147,9601.00,2,2,5,5,1,2,140,3,,,,NA,2,1
7197000003,7,2,1,3,1,55,3,3,NA,27,083,3607.00,3,5,6,8,2,5,25,0,7,,,NA,2,1
7197000003,7,1,1,3,1,111,3,1,NA,27,001,7905.02,3,5,6,8,3,5,29,3,,,,NA,2,1
7197000003,7,2,1,1,1,106,2,3,NA,27,131,0708.00,3,5,5,8,3,5,42,0,3,,,NA,2,1
7197000003,7,1,1,3,1,351,3,1,33460,27,025,1104.02,3,3,6,6,3,3,108,1,,,,NA,2,1
7197000003,7,1,1,1,1,125,2,1,33460,27,053,1052.01,2,5,2,8,1,5,67,3,,,,NA,2,1
7197000003,7,1,1,3,1,145,3,1,33460,27,003,0511.01,2,2,5,5,2,1,115,1,,,,NA,2,1
7197000003,7,1,1,3,1,204,3,1,33460,27,037,0608.12,2,5,5,8,1,5,120,3,,,,NA,2,1
7197000003,7,1,1,3,1,197,3,3,20260,27,137,0106.00,3,5,6,8,3,5,57,0,7,,,NA,2,1
7197000003,7,1,1,3,1,153,3,1,33460,27,053,0221.02,2,5,5,8,2,5,111,1,,,,NA,2,1
7197000003,7,2,1,3,1,138,3,1,41060,27,145,0004.01,3,5,6,8,3,5,74,2,,,,NA,2,1
7197000003,7,1,1,1,1,318,2,1,33460,27,171,1009.00,2,2,6,6,2,1,100,3,,,,NA,2,1
7197000003,7,2,1,3,1,42,3,3,NA,27,057,0701.00,2,5,5,8,1,5,60,0,7,,,NA,2,1
